Id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,F65,F66,F67,F68,F69,F70,F71,F72,F73,F74,F75,F76,F77,F78,F79,F80,F81,F82,F83,F84,F85,Class
166,0.619980864,1,1,0.760191951,1,0.760198829,1,0.620078476,0.620028381,0.760210787,0.760388703,1,0.760248687,0.760188084,0.619971943,1,0.620009143,1,1,0.760198432,1,0.760204154,1,0.619912589,0.620062555,0.760270733,0.760189561,1,0.760262406,0.760190047,0.620229196,1,0.655033322,1,1,0.76022595,1,0.760199334,1,0.620511655,0.62025124,0.760585271,0.761575277,1,0.760233966,0.760192488,0.620320235,1,1,0.760190199,1,0.760198432,1,0.760204154,0.619950694,1,1,0.760270733,1,1,0.760262406,0.760190047,1,0.620026581,1,0.760405994,1,0.76022595,1,0.760199334,0.62021441,1,1,0.760585271,1,1,0.760233966,0.760192488,1,0.620092496,6.9105,6.9076,7.1034,16.0513,16.121,1
167,1,1,0.760198472,1,0.760198341,0.760207084,0.619928018,0.760208693,0.760203141,1,1,0.61997638,0.760203556,0.760187925,1,0.619952662,1,1,0.760206297,1,0.760190067,0.760256199,0.620147155,0.760253019,0.760455426,1,1,0.620322061,0.760249991,0.76034727,1,0.619950523,1,1,0.760243068,1,0.760223216,0.760347737,0.620079037,0.760198493,0.760188671,1,1,0.619958503,0.760202857,0.760229549,1,0.620096577,1,1,0.760206297,1,0.619910947,0.760256199,0.620147155,0.619993692,0.760455426,0.619942653,1,1,0.760249991,1,1,1,1,1,0.760243068,1,0.619933058,0.760347737,0.620079037,0.619919058,0.760188671,0.622605078,1,1,0.760202857,1,1,1,9.0294,9.0734,9.0499,15.3096,15.3898,2
168,1,1,1,0.760239516,1,1,1,0.760250784,0.760775994,1,1,0.761423719,0.760645866,1,0.76018845,0.760270044,1,1,1,0.760210224,1,1,1,0.760679834,0.760191811,1,1,0.76019157,0.760189515,1,0.760213938,0.760621406,1,1,1,0.760194625,1,1,1,0.760319375,0.760283196,1,1,0.7602744,0.760212075,1,0.760277107,0.760244751,0.760276792,0.760636967,0.760194902,0.760210224,0.760202349,1,0.760211201,1,1,1,0.760227819,0.76019157,0.760189515,0.760324589,0.760213938,1,0.760192235,0.760236062,0.760233196,0.760194625,0.760222818,1,0.760206181,1,1,1,0.760214154,0.7602744,0.760212075,0.760209043,0.760277107,1,17.5783,17.6285,14.6271,4.8548,4.8332,3
169,0.7602,0.7602,0.62,1,1,0.7602,1,1,0.6199,1,0.766,1,0.7602,0.7602,0.62,1,0.7607,0.7602,0.62,1,1,0.7603,1,1,0.621,1,0.7656,1,0.7602,0.7602,0.62,1,0.7602,0.7604,0.6206,1,1,0.7608,1,1,0.6209,1,0.7609,1,0.7602,0.7603,0.6207,1,1,0.7602,0.62,1,0.7602,1,0.7602,1,0.7607,0.6201,0.7656,1,1,0.7602,1,1,1,0.7604,0.6206,1,0.7603,1,0.7602,1,0.7604,0.6203,0.7609,1,1,0.7603,1,1,19.1841,19.0605,18.9197,14.7247,14.6369,0
170,0.7602,1,0.7602,1,1,1,1,1,0.7602,1,1,1,1,1,0.761,1,0.760200847,1,0.760187541,1,1,1,1,1,0.760225647,1,1,1,1,1,0.760198184,1,0.760246842,1,0.760270862,1,1,1,1,1,0.760246195,1,1,1,1,1,0.760246693,1,0.760200847,1,0.760187541,1,0.76020158,0.620000489,1,1,1,1,0.61992041,1,1,1,1,1,0.760246842,1,0.760270862,1,0.76023384,0.620586875,1,1,1,1,0.619944158,1,1,1,1,1,41.5522,41.3294,41.1658,31.4618,31.2769,0
171,0.7677,0.7605,1,1,1,1,0.7603,0.7609,0.7603,0.7607,0.7602,0.7784,0.7636,0.7603,1,0.7612,0.76018857,0.760194339,1,1,1,1,0.760407743,0.7607682,0.760391117,0.76119573,0.760243026,0.760315459,0.760222477,0.760286632,1,0.760190783,0.762599323,0.765635109,1,1,1,1,0.761432675,0.760436417,0.760253416,0.760605783,0.760312757,0.7602596,0.760194292,0.764457333,1,0.760198482,0.76018857,0.760194339,1,1,0.771757802,1,1,1,1,1,0.620052347,0.760315459,1,1,0.760242103,1,0.762599323,0.765635109,1,1,0.760187557,1,1,1,1,1,0.620083115,0.7602596,1,1,0.760909376,1,4.0887,4.0908,4.164,27.7528,27.4346,0
172,1,0.760669438,1,1,0.760225611,1,0.760792043,1,0.620244252,0.770195118,1,0.760289152,0.761238274,1,0.760196465,0.761770838,1,0.760234502,1,1,0.769342997,1,0.760597105,1,0.62455709,0.760192881,1,0.760208478,0.760242618,1,0.760289776,0.770242454,1,0.762035142,1,1,0.760193357,1,0.760442437,1,0.622980449,0.760333948,1,0.760217797,0.760188685,1,0.760584708,0.76020722,0.760522456,1,0.761710908,1,0.769342997,1,0.760597105,0.760307814,1,0.760192881,0.7602006,0.760208478,0.760242618,1,0.760289776,0.770242454,0.760331137,1,0.76021795,1,0.760193357,1,0.760442437,0.760512261,1,0.760333948,0.760668435,0.760217797,0.760188685,1,0.760584708,0.76020722,13.8604,13.8578,13.684,4.1323,2.7527,0
173,1,0.760199264,0.760349554,0.760907737,1,1,1,1,1,1,0.761521443,1,0.760605814,1,0.76109744,0.760464729,1,0.760562388,0.760528165,0.760189343,1,1,1,1,1,1,0.760741534,1,0.760509943,1,0.761370389,0.764129863,1,0.760707893,0.760532474,0.760670336,1,1,1,1,1,1,0.760347469,1,0.761359412,1,0.761539831,0.760199755,1,0.760562388,1,0.619969412,1,0.760196326,0.760286783,1,0.763944902,1,0.622114598,0.760544147,0.62042277,0.624927852,1,0.764129863,1,0.760707893,1,0.621114953,1,0.760192051,0.760194341,1,0.760211743,1,0.620917946,0.760245681,0.621393705,0.627014594,1,0.760199755,10.0996,10.0865,10.0771,8.8658,8.895,0
174,0.538982064,0.760814778,0.760296132,1,1,1,1,1,0.760189515,1,1,1,1,1,1,0.760190966,0.532405779,0.760247501,0.760192294,1,1,1,1,1,0.760187598,1,1,1,1,1,1,0.760302302,0.521097555,0.760468009,0.76044043,1,1,1,1,1,0.760633626,1,1,1,1,1,1,0.760198536,1,0.620120043,0.760192294,0.760198283,1,0.760189209,1,0.760210041,1,0.620107933,1,0.61998494,1,0.760240668,1,1,1,0.620449547,0.76044043,0.760439064,1,0.760583583,1,0.760393737,1,0.620053924,1,0.620229021,1,0.760393759,1,1,37.6909,37.9165,38.2672,10.8495,10.8674,0
175,0.619953225,1,0.760202181,1,1,0.760204991,0.619953859,0.76019377,0.619956137,0.760228536,1,0.760192954,1,0.619960508,1,0.760195916,0.620021439,1,0.760194927,1,1,0.760213043,0.619955474,0.760204562,0.620072288,0.760263587,1,0.760204388,1,0.619915205,1,0.760200728,0.620747737,1,0.760292903,1,1,0.760338111,0.620558847,0.760286017,0.620576055,0.760478373,1,0.760227407,1,0.620168661,1,0.760285912,1,1,0.760194927,0.760235441,1,0.760213043,1,0.760204562,1,0.760263587,1,0.760204388,1,0.619915205,1,0.760200728,1,1,0.760292903,0.76032924,1,0.760338111,1,0.760286017,1,0.760478373,1,0.760227407,1,0.620168661,1,0.760285912,5.1868,5.1649,5.1234,16.8658,16.7942,1
176,1,1,0.7602,0.7602,1,1,0.62,0.7602,0.6201,1,0.7602,0.7604,0.62,1,0.6201,0.7602,1,1,0.760202256,0.760218313,1,1,0.620075501,0.760354225,0.620028746,1,0.76023602,0.760226917,0.620011879,1,0.620001836,0.760236615,1,1,0.760187664,0.760326922,1,1,0.62000182,0.760190043,0.619947484,1,0.760206205,0.760194755,0.620050695,1,0.619920836,0.760189087,1,1,0.760202256,0.760218313,1,1,1,0.760354225,1,1,0.76023602,1,1,0.620207687,0.620001836,0.760236615,1,1,0.760187664,0.760326922,1,1,1,0.760190043,1,1,0.760206205,1,1,0.628921854,0.619920836,0.760189087,11.4576,11.3595,11.3414,20.1919,20.1437,2
177,1,1,0.7602,0.7602,0.62,1,0.7607,1,0.6199,0.7602,0.7602,0.6199,1,0.62,1,0.7602,1,1,0.760305506,0.76018774,0.620004902,1,0.760559216,1,0.620087351,0.760192093,0.76018945,0.619912403,1,0.620467545,1,0.760195039,1,1,0.76018778,0.760190607,0.620219637,1,0.760198463,1,0.620131062,0.760241826,0.760189186,0.619996437,1,0.620044139,1,0.760199587,0.629318058,1,0.620387013,0.76018774,1,1,0.621532471,1,1,0.760192093,0.76018945,0.76019657,1,1,1,1,0.619960174,1,0.61998877,0.760190607,1,1,0.619915056,1,1,0.760241826,0.760189186,0.760270063,1,1,1,1,8.0773,8.008,7.9886,23.4995,23.3558,3
178,1,0.760398022,0.623790566,1,0.761205786,1,1,0.762383322,0.760196947,0.76316596,1,0.76021254,1,0.760941768,1,1,1,0.760242675,0.63385942,1,0.760271988,1,1,0.76018973,0.760199053,0.781530556,1,0.76045568,1,0.760187887,1,1,1,0.760267734,0.619916668,1,0.760277323,1,1,0.760326209,0.76061989,0.812375095,1,0.76021051,1,0.760239267,1,1,0.760187623,0.760242675,1,0.760188199,0.620172419,1,0.760243934,0.76018973,1,1,1,1,1,1,1,1,0.760265697,0.760267734,1,0.76047224,0.620028254,1,0.760466805,0.760326209,1,1,1,1,1,1,1,1,12.4636,12.4265,13.1963,31.3963,31.3188,1
179,0.760199736,1,0.760200612,0.619927627,0.760346128,0.760221118,0.760188236,1,0.76019687,1,1,1,0.760187541,0.760199116,0.760196625,0.619928499,0.760234177,1,0.760199891,0.619939721,0.760225633,0.763279036,0.760211711,1,0.760228329,1,1,1,0.760309142,0.760203017,0.76037926,0.619974331,0.760191147,1,0.760200129,0.61991775,0.760223937,0.760267334,0.760188272,1,0.760190748,1,1,1,0.7602989,0.760187561,0.760226285,0.628547807,0.760234177,1,0.760199891,1,0.760225633,0.763279036,0.760211711,1,0.760228329,1,1,0.760202283,1,0.760203017,0.76037926,1,0.760191147,1,0.760200129,1,0.760223937,0.760267334,0.760188272,1,0.760190748,1,1,0.760339853,1,0.760187561,0.760226285,1,8.1446,8.1586,8.2175,8.7082,8.6045,2
180,0.619936259,0.760245156,0.620035581,0.760198221,1,0.62024806,0.619949924,0.760192459,0.760198918,1,0.760189904,0.760192152,1,1,1,0.760210586,0.647038736,0.760641619,0.619921083,0.760258376,1,0.620914939,0.619991064,0.760198877,0.760676954,1,0.760702732,0.760188875,1,1,1,0.760196832,0.619936073,0.76024678,0.620056863,0.760188571,1,0.619939635,0.619967166,0.760252185,0.760196151,1,0.760196036,0.760196934,1,1,1,0.760257544,0.647038736,0.760641619,1,0.760258376,1,1,1,0.760198877,0.620904858,1,0.760702732,1,1,0.620060958,1,0.760196832,0.619936073,0.76024678,1,0.760188571,1,1,1,0.760252185,0.619912743,1,0.760196036,1,1,0.620085916,1,0.760257544,7.1046,7.1703,7.1276,12.9371,12.9282,3
181,0.994440299,0.97298404,0.992884311,1,0.989754136,0.979890444,0.993930736,0.983157109,0.983329997,0.96017216,0.981519227,0.979981437,0.981218948,0.986141695,0.986223589,0.999772516,0.979184751,0.980948291,0.968393352,1,0.993841318,0.986193222,0.970376191,0.973702245,0.981798079,0.979029414,0.983068193,0.981268104,0.988358812,0.984722083,0.990889902,0.981414304,0.958190016,0.962404876,0.967858352,1,0.960319723,0.973338561,0.970647467,0.980823724,0.981518775,0.97068311,0.982810857,0.99323662,0.977597975,0.968883107,0.994466326,0.979914812,0.996552303,0.987551017,0.993850053,0.993551874,1,0.988939414,0.993197786,0.992992788,0.991343484,0.998965691,0.994977543,0.994362549,0.988827596,0.988715779,0.997130025,0.980031309,0.991080023,0.986707126,1,0.981582494,0.968280452,0.989402371,0.991006683,0.990548308,0.994407825,0.981078281,0.994160303,0.99394945,0.99453617,0.997662288,0.970636499,0.981050779,10.788,0.3065,0.378,2.553,9.0104,0
182,0.992680458,0.984760659,0.979179172,1,0.990046497,0.97270178,0.969727376,0.951038802,0.97110707,0.935279836,0.978041373,0.99613865,0.973678316,0.974368163,0.970775585,0.973391627,0.989174069,0.989292137,1,0.990045956,0.988165949,0.974124934,0.968711968,0.993833215,0.985177919,0.931021016,0.996666848,0.996739506,0.991190308,0.941874194,0.994832253,0.99663052,0.942922354,0.962568582,0.981626651,0.967344072,0.958486591,0.97236536,1,0.96275293,0.95325462,0.968976869,0.975323706,0.983830049,0.96649256,0.962015538,0.996251591,0.974665321,0.982900192,0.99001471,0.990897339,0.983354879,0.993759194,0.923202425,0.94880756,0.922444613,0.994374359,0.959853787,0.986956716,1,0.978397896,0.936664735,0.968778139,0.953006731,0.986763112,0.991764524,0.98858512,0.982618043,0.987355264,0.950969764,0.989468794,0.930207982,0.989669214,0.983009775,0.988521349,0.983711248,0.991044831,0.958995709,1,0.960954368,9.013,32.12,2.3193,11.8932,22.5128,0
183,0.966327245,0.980936731,0.961325719,0.967377835,0.971463463,0.994414812,1,0.976375195,0.953603434,0.961056337,0.989224718,0.987841891,0.978754737,0.99609396,0.970323079,0.969595747,0.985265164,0.976536769,0.960831103,0.977507599,0.979766819,0.979304087,0.974958037,0.980302137,0.98585492,0.956267296,1,0.992587216,0.991489362,0.99236946,0.969559497,0.981599601,0.946670588,0.967479956,0.987718494,0.923577897,0.966199912,0.963475493,1,0.966891828,0.944715925,0.991065637,0.997846412,0.92280814,0.968725405,0.9494469,0.969209746,0.959012636,0.973562512,0.986568998,0.969019275,0.985051574,0.975919938,0.976172842,0.985692866,1,0.981501888,0.970491537,0.971548314,0.979885109,0.979279947,0.977365103,0.988185776,0.990958686,0.98507271,0.990146337,0.989779348,0.99038488,0.990761044,0.986485619,0.984513051,0.994036424,0.977742098,0.986531492,1,0.996146612,0.988751778,0.991329878,0.985898436,0.997825588,2.9482,5.9433,5.8801,0.5241,5.8246,0
184,0.975211686,1,0.986767347,0.994080129,0.971821048,0.971527803,0.978556505,0.994804076,0.99740662,0.984797112,0.988123603,0.985026209,0.985035373,0.968824457,0.98653825,0.990341263,0.994199967,0.986748084,0.988464894,0.999276156,0.992566677,0.996928302,0.993921565,0.994005085,0.985634477,0.983629986,0.988845376,0.998468791,0.982766941,0.992678038,1,0.991963474,0.948304087,0.939950623,0.97802791,0.991681931,0.948843877,0.942446043,0.985593813,1,0.950206624,0.963294309,0.987053899,0.973966214,0.963143876,0.973550311,0.986381375,0.963037688,0.992916935,0.978796151,0.980773242,0.982305941,0.975286361,0.985380409,0.98805583,0.978515005,0.989035306,1,0.975077769,0.942056719,0.965328351,0.959941231,0.991184713,0.981652957,0.992609764,0.988557652,0.989373638,0.979739441,1,0.982678845,0.984496268,0.985488432,0.982957022,0.981584682,0.98027725,0.995354444,0.995818072,0.986211693,0.986137512,0.99237795,1.64,2.6912,1.8445,7.4118,0.1316,0
185,0.993655486,0.99171816,0.964641503,0.979855481,0.977027536,0.984611571,0.986585623,1,0.983454684,0.997612773,0.978588415,0.985942909,0.970462663,0.967331723,0.977605979,0.969737313,0.995708076,0.990147874,0.994816605,0.991756197,0.993134759,0.996636308,0.994789034,0.989587258,0.998134346,1,0.975875157,0.989155309,0.987445891,0.99800568,0.978016524,0.99051549,0.973767944,0.978202432,0.964469233,0.99263052,0.971975862,0.965813294,0.986449666,0.989348084,0.973109628,1,0.978549877,0.997686751,0.990298985,0.961570815,0.981594587,0.971372406,0.988242791,0.995622218,1,0.984566932,0.99386741,0.990551748,0.979200916,0.980798714,0.997598685,0.986912832,0.982230268,0.978138796,0.98231339,0.994255315,0.985462807,0.997127658,0.977632814,1,0.991144234,0.982589127,0.987782323,0.986798349,0.994014158,0.970307674,0.978635009,0.976776392,0.981295384,0.994888802,0.975327764,0.983919314,0.957989778,0.986443025,1.1364,4.5738,1.4367,0.7384,4.1553,0
186,0.93932991,0.956108912,1,0.964890696,0.945900645,0.950813095,0.95798117,0.98739346,0.943591527,0.944278021,0.981999572,0.970222175,0.940667237,0.954316893,0.933846867,0.982677151,0.915426507,0.924248669,1,0.990537661,0.947987828,0.902307267,0.939683069,0.959756557,0.949434803,0.913979532,0.972130386,0.990195649,0.946470697,0.958283274,0.934693197,0.975848673,0.987109818,0.962235152,0.994273063,0.989707981,0.991967651,0.953004355,0.961091594,0.972636952,0.979068321,0.988427197,0.970258353,0.981931789,0.97639697,0.975299155,0.97520767,1,0.833444744,0.93592632,1,0.982331047,0.893994537,0.829764056,0.960791595,0.970216137,0.918793791,0.857237173,0.994379936,0.986044746,0.93629769,0.946357687,0.881714573,0.989824466,0.925627542,0.933476673,1,0.995717086,0.927130016,0.918754156,0.949934806,0.957110415,0.924332306,0.930592614,0.992271758,0.98595964,0.942318818,0.936196669,0.943605419,0.969328809,0.4489,3.2887,2.0187,11.3352,2.1084,0
187,0.943106,0.927368,0.972762,1,0.933329,0.925207,0.965421,0.982462,0.925499,0.943046,0.979734,0.974211,0.911279,0.916168,0.967085,0.993491,0.983069,0.972647,0.97704,0.987835,0.99655,0.960873,0.983762,0.967854,0.976106,0.959477,0.983007,0.980463,1,0.970201,0.956987,0.933422,0.944208,0.990913,0.986968,0.971064,0.99235,0.990788,0.995349,0.979855,0.979168,0.999999,0.988691,0.968404,0.978088,0.976374,0.971992,0.968395,0.986822,0.982865,0.959982,0.96934,0.989481,0.988997,0.978652,0.970391,1,0.959233,0.982984,0.974924,0.972082,0.986402,0.986009,0.973599,0.970415,0.99732,0.997889,0.966772,1,0.993173,0.999192,0.990622,0.988658,0.992952,0.999431,0.994953,0.960697,0.991291,0.994815,0.990053,3.1898,13.5982,8.2243,1.3575,30.5372,1
188,0.99020752,1,0.997355848,0.996562603,0.980542689,0.977825595,0.97470732,0.998796455,0.997902914,0.96621868,0.964878369,0.997410555,0.975591743,0.980998578,0.990180167,0.983697436,0.99020752,1,0.997355848,0.996562603,0.980542689,0.977825595,0.97470732,0.998796455,0.997902914,0.96621868,0.964878369,0.997410555,0.975591743,0.980998578,0.990180167,0.983697436,0.950062666,1,0.957493711,0.960987013,0.933831699,0.985413463,0.987671221,0.953813744,0.978569079,0.958240371,0.975084666,0.973698012,0.985964569,0.952515978,0.995511151,0.983377926,0.994766654,0.984515399,0.994982092,0.986867263,1,0.940251883,0.988492024,0.897729823,0.995368085,0.987154514,0.989228104,0.993994668,0.989650003,0.971391639,0.976687821,0.9021463,0.990703465,0.993747785,0.997428231,0.990748903,0.991539517,0.975890804,0.985223689,0.936514572,0.993429722,0.982370207,0.986641343,0.996510392,1,0.971583319,0.997173781,0.935469507,9.7299,9.7337,3.8765,33.4599,27.7033,2
189,1,0.997813528,0.99584037,0.969958226,0.984125855,0.984463603,0.981734957,0.954661808,0.977104257,0.987663319,0.948777886,0.965700827,0.996782508,0.967016265,0.955452849,0.952155364,0.987330902,0.997377534,0.975603675,0.981698139,0.99137541,0.96971236,0.977792142,0.982492266,0.991800175,0.985834988,0.974855718,0.982953968,1,0.973461379,0.994173323,0.980137587,1,0.989354712,0.957462654,0.966811232,0.983098962,0.945389232,0.961904762,0.98139922,0.951758882,0.982652122,0.927209007,0.969895299,0.983773601,0.982730976,0.989582512,0.947194112,1,0.981990538,0.987258978,0.980861587,0.987285858,0.982384775,0.986192746,0.980315031,0.988128091,0.987330657,0.919199341,0.979275679,0.988737366,0.997204501,0.947441044,0.978245287,0.988690372,0.993135805,0.993191605,0.987044259,0.988002167,0.980562111,0.985853851,0.999431952,0.999562153,0.974163663,0.974042762,0.975605174,0.999999256,0.997767239,0.995033019,0.983538133,8.4261,2.7098,5.0271,24.4226,8.6939,3
190,0.984599524,0.969792075,0.949036102,0.989097412,0.982829564,0.970138769,0.964226737,0.993111754,0.989726933,0.997253825,0.973833788,0.985977173,0.976096417,0.986761794,0.982920799,1,0.980832996,0.989352688,0.989076373,0.973639612,0.98688428,0.974836975,0.981247467,0.987731644,0.988385587,0.99345135,0.963812033,0.975638286,1,0.991728991,0.985613234,0.992456619,0.98043387,0.996147034,0.948414075,0.984725088,0.984925954,0.978251739,0.990522798,0.979666928,1,0.972727937,0.967441521,0.983026861,0.979246937,0.971522743,0.971221445,0.990048025,0.994850859,0.99040053,0.993793446,0.995797933,0.968810916,0.984111221,0.99164184,0.970107396,0.994593402,0.984451433,0.98427673,0.984469822,0.969767185,0.97681967,0.991053367,1,0.993005893,0.999824222,0.987834325,0.977130381,0.99589235,0.991081589,0.977861247,0.984587061,0.982838534,0.99690076,0.986243073,0.991488653,0.988787226,1,0.982533236,0.990674524,4.1791,4.5413,3.3938,6.0038,4.6137,1
191,1,0.981654223,0.984830507,0.970445958,0.982119713,0.965088261,0.958078531,0.978240631,0.997581278,0.974973075,0.976552089,0.960232562,0.971532101,0.987422647,0.993912123,0.984100327,0.994091876,0.989910742,0.984947918,0.971759167,0.990337945,0.963642313,0.95410751,0.982657383,0.992419422,0.983375448,0.986883964,0.970213965,0.97312258,0.978348997,1,0.991119635,1,0.95788403,0.978082414,0.969081352,0.969054348,0.959765252,0.981592828,0.958604115,0.978001404,0.969306378,0.981709842,0.98161083,0.963185656,0.985787323,0.990665899,0.989684783,0.986179727,1,0.979715841,0.965264505,0.983042443,0.979201976,0.971322707,0.989407162,0.988559735,0.944980347,0.993626267,0.945710577,0.97569507,0.991183152,0.998187949,0.973242941,0.965669071,0.978804543,0.981752195,0.982747027,0.984460349,0.973839592,0.982581222,0.996776006,0.979117731,0.98420243,0.991589982,0.984174796,0.98335498,0.974115935,1,0.978924291,4.5233,5.4196,1.1404,6.0365,1.8259,2
192,0.973849315,0.955836622,0.972494499,0.990734511,0.988388587,1,0.989834331,0.972085326,0.957800651,0.985842623,0.992180254,0.963538162,0.975622397,0.991434651,0.994271582,0.989788867,0.964261669,0.931471204,0.985606405,0.976417069,0.995505414,0.988144846,0.974551906,0.973560186,0.954053316,0.982658539,1,0.983104358,0.997752707,0.990428532,0.98607952,0.993612956,0.973122779,0.974364512,0.963728798,0.976982949,0.994241238,0.968740721,0.966437216,0.966563189,0.992864534,0.956413371,1,0.973689657,0.986700859,0.974319521,0.977612813,0.98949026,0.948310176,0.966839273,0.993080382,0.978780452,0.999907861,0.985386798,0.980825932,0.975067261,0.988749862,0.99754911,1,0.98206059,0.988961781,0.991127041,0.988547157,0.989035492,0.985669911,0.986899276,0.983971321,0.987387269,0.995016845,0.992126428,1,0.99315872,0.986758509,0.988138027,0.993749941,0.992464269,0.988776171,0.983577173,0.993186873,0.993862555,2.7786,18.2461,0.2682,12.2811,0.4238,3
193,0.999364624,0.983698069,0.986629875,1,0.985350047,0.983062693,0.990051829,0.979549972,0.99566129,0.968685044,0.97961351,0.976972161,0.981120259,0.983761607,0.974929882,0.990106289,0.976036841,0.985219501,0.980494889,1,0.992692477,0.983289212,0.973123024,0.978233694,0.997067799,0.990991985,0.985256269,0.986147879,0.991635414,0.993216413,0.995063975,0.979180454,0.953589148,0.955885915,0.955239949,1,0.956801034,0.973533344,0.972304214,0.991243574,0.980979894,0.980019917,0.988013745,0.997882667,0.969881842,0.97998403,0.991476839,0.983079283,0.992649687,0.971148647,0.992099788,1,0.981532568,0.970296304,0.981257618,0.972220949,0.986490821,0.983686338,0.984694485,0.965933774,0.9504083,0.972083475,0.985986747,0.97844397,0.953457374,0.979704932,0.996795516,0.989601402,0.974181533,0.992650684,0.986698194,0.987218581,0.989564884,0.998639692,1,0.96279694,0.979796228,0.994741359,0.985073128,0.987748096,4.6671,1.8841,3.2943,6.562,11.3878,0
194,0.990460111,0.983319033,1,0.983697307,0.984739867,0.993670828,0.981427662,0.98606844,0.984933618,0.967680626,0.983992545,0.975476764,0.972090749,0.983651176,0.96786515,0.984841356,1,0.996824576,0.981353617,0.977818189,0.993353764,0.999436916,0.991461433,0.984473655,0.987676771,0.993787616,0.983633645,0.987492154,0.994258391,0.983430565,0.985165971,0.992882989,0.975110299,0.972235281,0.97347389,0.994584479,0.958981267,0.932057356,0.966747432,1,0.997703602,0.962226964,0.965825257,0.97115941,0.980643353,0.97762368,0.952200564,0.98620353,0.96925578,0.977835983,0.955617775,0.982126084,0.991564306,0.980807442,0.980482298,0.970980853,0.990308887,0.980662934,0.995989884,0.987310332,0.995881503,0.988574783,1,0.994436416,0.990553379,0.99169706,0.969787023,0.988311045,0.989337656,0.995920573,0.992138322,0.972902877,1,0.984483768,0.994452699,0.992057274,0.992039263,0.998955378,0.993867351,0.971642127,1.2106,6.5561,3.248,9.2248,9.0518,0
195,0.976065393,0.967837024,0.97325328,0.985632002,1,0.983986328,0.975875508,0.982783721,0.98549637,0.981219426,0.991328565,0.985469243,0.963704755,0.959246969,0.944282188,0.983706021,0.976957688,0.963377721,0.984393037,0.964641185,0.986674544,0.968267964,0.970076808,0.992091988,0.972421943,0.95901468,0.974803436,0.982666,0.991292097,0.975476071,0.96176885,1,0.967631937,0.950786335,0.953441493,0.962046337,0.941968369,0.987674384,0.97416771,0.98952145,0.974327552,0.97764872,0.987585582,0.984983705,0.964293009,0.986892932,1,0.954018702,0.964445197,0.976567166,0.970755751,0.98210227,0.966040662,0.99556122,1,0.963161695,0.971139019,0.974107119,0.985685381,0.952973893,0.97866177,0.928346688,0.985302113,0.975283663,1,0.98491872,0.990956696,0.965320341,0.990701699,0.979263239,0.995883612,0.993843632,0.991812759,0.993898274,0.990464915,0.982122854,0.984472474,0.980884295,0.992067757,0.996257001,1.7719,1.9967,0.9847,5.5294,9.263267597,0
196,0.981421315,0.988852789,0.966695648,0.986070562,0.982547019,0.96812337,0.967748135,0.993593557,0.984112021,0.97402645,0.979471926,0.974401684,1,0.972818377,0.99196449,0.967482726,0.974261531,0.975643462,0.966297243,0.993472193,0.969242938,0.969097472,0.979198298,1,0.978170941,0.975979853,0.976452619,0.989499141,0.965378986,0.972897783,0.96584266,0.967751907,0.938094042,0.969527886,0.944704853,0.985444085,0.929525113,0.941360458,0.966348112,1,0.946844919,0.918850776,0.982359618,0.979119194,0.937877436,0.932098391,0.961444155,0.949972708,0.985400729,0.98442623,0.965473588,0.972504554,0.984189435,0.976220401,0.96273224,1,0.961001822,0.991557377,0.985154827,0.993843352,0.976566485,0.949162113,0.975482696,0.989763206,0.98917011,0.99194938,0.986789202,0.990995164,0.977543496,0.997656149,0.986140705,0.99431176,0.984167423,0.997980397,0.989753757,0.973448704,0.995377147,0.99050416,0.989309073,1,0.8952,0.2225,1.6041,6.2162,5.969880602,0
197,0.985882223,0.978391346,0.973253431,0.983906102,0.976948318,0.988510924,0.963225765,1,0.993602882,0.98206785,0.970973998,0.982582561,0.997499977,0.985413469,0.982858298,0.959953676,0.972611278,0.984481558,0.979440126,0.982629977,0.996425167,0.982822468,0.96877979,0.986158979,0.995041065,0.991750385,0.969137274,0.990210457,1,0.980164259,0.973252915,0.964810809,0.987346842,0.986008703,0.987902125,0.996267774,1,0.979563785,0.969341126,0.984725181,0.993136345,0.967238335,0.972973219,0.994611029,0.988876145,0.9929998,0.973228103,0.989030896,0.99361867,0.961566161,0.98274306,0.97105611,0.991713387,0.996627011,0.982642782,0.976781075,0.991239346,0.984639227,0.988331282,1,0.986380418,0.981038334,0.99216008,0.987328502,0.996469478,0.985451344,0.979334193,0.994890273,0.985442268,0.990588299,0.969995099,0.98053221,0.993955456,0.956835055,0.985188143,1,0.99969142,0.976811094,0.980822639,0.979615545,3.9351,4.0925,2.9029,4.0354,8.6643,0
